TransactionID,TransactionDate,Amount,MerchantID,TransactionType,Location,IsFraud
81677,2024-09-30 05:20:35.945159,3140.01,817,refund,Philadelphia,0
41614,2024-05-22 16:55:35.697120,2832.9,453,purchase,San Diego,0
46908,2024-08-01 11:18:35.730080,4685.42,918,purchase,San Antonio,0
40662,2024-07-31 20:35:35.691870,2425.89,497,purchase,San Antonio,0
41027,2024-09-07 18:15:35.693934,956.47,410,refund,San Jose,0
43611,2024-08-14 13:06:35.709473,438.27,678,purchase,Phoenix,0
99271,2024-07-08 21:43:36.024448,4183.34,647,purchase,Chicago,0
71870,2024-01-24 18:56:35.897982,4755.78,196,purchase,San Jose,0
68018,2024-10-19 13:25:35.866147,932.3,633,purchase,New York,0
33590,2024-07-16 05:28:35.631042,533.55,168,refund,Dallas,1
18096,2024-05-07 12:42:35.550170,1113.75,858,purchase,San Antonio,0
16589,2024-02-21 22:15:35.543860,2026.85,877,purchase,Phoenix,0
77803,2023-12-07 23:32:35.927878,3141.55,607,refund,Phoenix,0
51303,2023-11-16 04:52:35.758246,1808.45,643,refund,Philadelphia,0
61506,2024-04-03 12:50:35.836550,1276.24,800,purchase,Los Angeles,0
32964,2024-06-11 12:22:35.626896,3538.05,741,refund,San Diego,1
64898,2023-11-24 20:01:35.849983,4467.83,866,purchase,New York,0
84757,2024-07-31 07:06:35.956635,2694.78,563,purchase,Philadelphia,0
74344,2024-08-25 20:33:35.911266,928.0,634,purchase,Chicago,0
36823,2024-03-07 21:35:35.660100,3547.79,406,purchase,Philadelphia,0
49260,2024-09-24 13:20:35.745252,1926.9,293,purchase,San Jose,0
77116,2024-03-30 20:58:35.924141,3049.13,97,refund,San Antonio,0
77159,2024-05-15 16:37:35.924396,4291.2,818,purchase,San Antonio,0
72598,2024-05-23 11:10:35.902129,1100.47,749,refund,San Antonio,0
55956,2024-04-11 02:51:35.805377,3116.35,889,purchase,Philadelphia,0
35272,2024-01-16 01:27:35.648863,648.73,873,refund,Los Angeles,0
3979,2024-05-10 02:29:35.489600,4361.72,940,refund,Houston,0
66739,2024-06-05 09:22:35.858872,486.54,707,refund,Chicago,0
42925,2024-06-26 08:24:35.705067,1217.25,246,refund,Houston,0
72990,2024-07-04 01:31:35.904200,2163.13,294,refund,Phoenix,0
98634,2024-03-17 07:43:36.021774,1012.88,542,purchase,New York,0
5780,2024-01-03 13:32:35.497436,2926.57,886,refund,San Antonio,0
71132,2024-08-09 03:13:35.893927,4510.99,229,refund,San Antonio,0
5700,2024-01-13 07:12:35.497083,1175.91,477,refund,Los Angeles,1
96305,2023-12-20 13:16:36.011732,1845.11,153,refund,Philadelphia,0
55226,2024-03-25 02:19:35.800141,2807.09,286,refund,San Jose,0
19267,2024-04-18 23:43:35.555726,4725.92,678,refund,Philadelphia,0
6913,2024-01-30 22:44:35.502641,3178.77,6,purchase,Phoenix,0
6068,2024-03-21 00:05:35.498871,1010.05,761,purchase,San Jose,0
65309,2024-06-09 22:27:35.851738,3907.63,931,refund,Los Angeles,0
24804,2024-05-19 18:44:35.587363,4625.18,538,refund,Houston,0
14105,2024-07-25 00:09:35.532622,302.97,436,refund,Houston,1
49310,2024-09-06 09:44:35.745604,2280.39,342,refund,New York,1
63289,2024-05-07 11:57:35.843576,3599.77,191,purchase,San Diego,0
60351,2024-07-30 04:26:35.829458,2699.53,778,purchase,Chicago,0
58397,2023-11-05 01:48:35.822160,1849.95,727,purchase,Houston,0
75937,2024-03-25 17:40:35.918915,664.52,560,purchase,Los Angeles,0
65360,2024-07-12 19:21:35.851975,636.66,238,purchase,San Diego,0
46379,2023-12-24 21:34:35.726731,2760.71,376,purchase,New York,0
65370,2024-07-20 16:26:35.852032,1812.37,174,refund,Los Angeles,0
68545,2024-06-21 05:57:35.869475,4663.73,537,purchase,San Diego,0
47204,2024-10-15 09:08:35.732057,2511.7,15,purchase,Dallas,0
6615,2024-10-03 22:31:35.501359,2735.95,424,refund,San Antonio,0
73269,2024-05-30 20:22:35.905728,4910.5,33,refund,Los Angeles,0
21178,2024-04-22 14:20:35.563144,4871.02,59,refund,New York,0
74047,2024-01-06 12:07:35.909643,2324.66,370,refund,San Jose,0
2717,2024-06-11 23:27:35.483897,529.4,40,refund,San Antonio,0
74782,2024-05-02 07:02:35.913294,2683.06,183,purchase,New York,0
30196,2024-08-04 10:33:35.610173,2396.5,770,purchase,Dallas,0
10203,2024-09-19 19:30:35.516575,421.64,762,purchase,Chicago,0
65267,2024-03-16 02:45:35.851519,1844.81,822,refund,San Antonio,0
43831,2024-01-04 08:37:35.710909,2902.21,352,purchase,Los Angeles,0
98185,2023-12-30 10:03:36.019870,3070.77,89,refund,San Diego,0
80679,2024-09-14 15:45:35.941393,4981.63,597,purchase,Philadelphia,0
84095,2024-05-29 22:51:35.954252,977.07,180,purchase,Dallas,0
61934,2024-06-11 05:51:35.838281,4400.67,784,purchase,Phoenix,0
23534,2024-01-28 17:00:35.582062,2395.32,955,refund,Dallas,0
69254,2024-09-05 21:39:35.883619,3168.91,517,purchase,San Antonio,0
25703,2024-05-30 14:37:35.591462,1199.2,187,purchase,New York,0
56020,2024-01-25 19:08:35.805804,3972.05,474,refund,Phoenix,0
16551,2024-04-26 17:49:35.543649,1649.51,284,refund,Chicago,0
34405,2023-10-25 16:48:35.636423,3529.97,428,purchase,Los Angeles,0
62943,2024-04-08 06:34:35.842103,451.04,959,purchase,San Diego,0
12411,2024-08-05 23:34:35.525838,3106.8,898,purchase,Los Angeles,0
23481,2023-12-02 08:14:35.581864,1591.27,668,purchase,Houston,0
95005,2024-02-26 22:02:36.006245,1950.34,485,refund,Dallas,0
76388,2024-01-21 20:33:35.920777,3170.61,166,refund,San Antonio,0
5506,2024-10-03 19:18:35.496259,4061.39,131,purchase,Houston,0
53349,2024-03-19 10:08:35.787838,124.09,514,refund,Chicago,0
99149,2024-04-09 01:30:36.023941,2111.98,71,purchase,San Antonio,0
90502,2024-05-21 05:58:35.987357,549.27,547,purchase,Phoenix,0
14646,2024-10-09 06:12:35.534855,3220.3,864,refund,Phoenix,0
65124,2024-06-09 03:28:35.850940,3780.44,420,purchase,Houston,1
23842,2024-06-08 10:20:35.583329,3241.09,19,refund,San Diego,0
32975,2024-03-03 17:05:35.626968,3823.07,50,refund,Los Angeles,0
33820,2023-11-10 06:47:35.632571,3500.59,568,purchase,Los Angeles,1
70820,2023-11-25 10:35:35.892093,1930.25,27,refund,San Antonio,0
28626,2023-10-29 20:44:35.604016,2787.46,927,purchase,Chicago,0
73148,2024-09-07 13:33:35.905034,4980.01,313,refund,San Jose,0
65416,2024-05-10 16:22:35.852302,1286.07,751,purchase,Phoenix,0
30983,2023-12-20 07:45:35.614090,3510.07,231,purchase,San Antonio,0
82129,2024-06-13 06:03:35.946743,4774.84,756,refund,Chicago,0
21184,2023-11-03 07:24:35.563182,2213.67,587,purchase,San Antonio,0
25055,2024-07-21 09:41:35.588478,3725.64,571,refund,Dallas,0
6671,2024-10-06 12:16:35.501582,3539.84,493,purchase,Los Angeles,1
94651,2024-09-06 10:55:36.004725,3492.79,17,refund,Dallas,0
64617,2024-03-25 00:43:35.848792,3927.54,912,refund,Houston,0
59843,2023-11-08 14:01:35.827716,1554.16,381,purchase,Phoenix,0
14942,2023-11-05 11:26:35.536092,2008.26,258,refund,San Jose,0
73001,2023-11-17 22:05:35.904259,2899.33,573,purchase,Philadelphia,0
32674,2024-05-25 22:50:35.625119,3443.67,688,refund,San Diego,0
93787,2024-06-21 18:01:36.000911,3999.79,387,refund,Dallas,0
27916,2024-07-12 21:58:35.601179,4174.74,853,refund,New York,0
62521,2024-08-03 09:35:35.840286,1746.21,730,refund,Chicago,0
71413,2024-01-08 06:56:35.895463,2269.69,70,refund,Los Angeles,0
29347,2024-07-01 03:02:35.606866,830.55,582,purchase,Phoenix,0
19126,2024-05-09 21:44:35.554936,1134.69,873,purchase,San Antonio,0
40239,2024-03-07 09:36:35.689452,3223.96,791,refund,Chicago,0
35645,2024-06-28 21:14:35.651508,430.25,870,refund,Dallas,0
51472,2024-08-01 04:26:35.759363,2445.46,777,refund,Dallas,0
8593,2024-01-19 11:23:35.509695,3594.43,995,refund,San Diego,0
75237,2024-07-04 21:46:35.915662,2651.84,125,refund,Chicago,0
30352,2024-07-29 13:31:35.610711,4078.39,585,purchase,Chicago,0
76261,2024-05-08 13:15:35.920353,3816.83,531,refund,Chicago,0
86144,2023-11-12 21:14:35.961907,3905.48,509,purchase,San Diego,0
845,2024-06-26 17:57:35.466780,3356.22,265,refund,Dallas,0
88097,2024-05-11 10:37:35.969221,3126.19,674,purchase,Phoenix,0
49008,2024-09-07 14:49:35.743607,1302.52,894,purchase,Phoenix,0
79077,2023-11-25 20:35:35.933974,2639.55,18,refund,New York,0
48685,2024-08-09 11:42:35.741379,2209.88,435,purchase,Chicago,0
80297,2023-11-22 09:07:35.939930,2886.75,811,purchase,Los Angeles,1
56243,2024-09-18 21:00:35.807210,1971.53,901,refund,Dallas,0
29836,2024-07-31 23:20:35.608829,4729.0,186,refund,Dallas,0
51507,2024-03-13 23:01:35.759593,311.68,889,purchase,Philadelphia,0
32870,2023-11-18 04:54:35.626327,2561.13,667,purchase,Phoenix,0
79082,2024-03-07 16:59:35.934003,2398.69,120,refund,Dallas,0
74439,2024-02-16 02:00:35.911777,1017.83,851,refund,Philadelphia,0
55165,2024-03-28 04:48:35.799766,4889.65,397,refund,Phoenix,0
12842,2024-10-12 10:15:35.527594,2857.92,717,purchase,Philadelphia,0
21214,2023-11-04 08:00:35.563372,4405.51,919,refund,Dallas,0
67019,2024-03-13 10:32:35.860033,4100.02,587,purchase,New York,0
82020,2024-05-07 12:46:35.946354,105.61,186,purchase,Phoenix,0
15986,2024-07-10 06:03:35.540886,2278.31,167,purchase,San Jose,0
74493,2024-07-22 21:24:35.912103,3577.78,177,purchase,New York,0
55936,2024-10-05 13:10:35.805246,3225.27,871,refund,Dallas,0
17799,2024-01-13 07:02:35.548946,4960.52,68,refund,New York,0
88511,2023-12-27 18:54:35.971155,13.48,492,purchase,San Jose,0
80390,2024-03-01 21:59:35.940285,3770.52,595,purchase,San Jose,0
79951,2024-02-08 05:00:35.938582,3067.04,85,refund,New York,0
44387,2023-12-20 12:37:35.714197,2131.06,949,purchase,Los Angeles,0
93568,2024-10-11 09:18:36.000023,4319.34,248,refund,San Diego,1
81517,2024-09-05 16:31:35.944605,1948.29,633,purchase,Phoenix,1
71287,2024-06-16 10:31:35.894794,1100.15,859,purchase,San Jose,0
97571,2024-08-14 03:22:36.017189,2125.55,840,refund,Chicago,0
28357,2024-04-15 15:01:35.602912,3222.1,992,purchase,New York,0
57099,2024-01-21 19:51:35.812805,1951.22,385,refund,New York,0
71228,2024-06-20 18:40:35.894473,267.05,80,refund,Chicago,0
3324,2024-10-09 05:31:35.486666,2947.92,515,purchase,Houston,0
85299,2024-01-25 04:16:35.958760,3373.05,351,purchase,San Antonio,0
8004,2023-11-23 09:36:35.507244,209.13,958,refund,San Diego,0
2991,2024-10-21 06:31:35.485135,4950.76,393,purchase,Phoenix,0
74168,2024-04-12 19:59:35.910352,4094.93,424,purchase,San Diego,0
19770,2024-10-05 04:54:35.558019,4717.13,266,refund,Dallas,0
56873,2024-07-20 10:35:35.811355,4956.72,390,refund,Dallas,0
81837,2023-11-17 03:19:35.945729,2911.29,666,purchase,San Jose,0
77938,2024-08-18 05:35:35.928507,1057.24,398,purchase,Dallas,0
45038,2024-10-14 15:55:35.718447,3581.36,848,purchase,Philadelphia,0
57362,2023-12-07 14:10:35.814582,2788.31,367,refund,Dallas,0
20507,2024-05-27 21:21:35.560726,2997.29,34,refund,Philadelphia,0
3317,2024-10-18 16:44:35.486634,2297.04,557,purchase,New York,0
2269,2024-05-25 20:47:35.473390,1488.79,816,refund,San Jose,0
52544,2024-02-14 18:16:35.766464,3792.5,928,purchase,Dallas,0
82494,2024-01-09 08:01:35.948001,2934.94,713,purchase,New York,1
17760,2023-11-14 03:47:35.548794,4601.87,579,refund,Houston,0
93564,2024-05-25 18:28:35.999998,2669.63,276,refund,Phoenix,0
5154,2024-06-26 08:13:35.494856,4753.39,69,purchase,Houston,1
21244,2024-02-03 08:55:35.563479,2539.52,168,purchase,San Antonio,0
98275,2024-07-18 18:57:36.020267,4140.36,599,purchase,Houston,0
88144,2023-12-24 14:40:35.969388,4868.57,628,refund,Houston,0
72887,2023-11-21 20:45:35.903657,4333.79,14,refund,New York,0
29018,2024-04-04 19:10:35.605547,3543.88,519,purchase,Los Angeles,0
56400,2024-01-14 06:55:35.808219,1418.34,104,refund,Chicago,0
81616,2024-07-30 11:49:35.944957,233.25,353,purchase,San Diego,0
31178,2024-05-11 11:45:35.615573,4627.84,809,purchase,San Jose,0
83331,2023-12-22 02:31:35.951275,3706.82,692,purchase,New York,0
83835,2024-07-02 21:25:35.953262,3097.84,898,purchase,Chicago,0
52509,2023-12-24 21:51:35.766237,332.97,313,purchase,San Jose,0
23948,2023-12-14 15:33:35.583912,3416.95,48,refund,New York,0
7421,2024-09-22 12:21:35.504762,1268.62,732,refund,Chicago,0
58739,2023-12-06 23:40:35.823307,1899.07,509,refund,Dallas,0
76323,2024-08-15 11:38:35.920561,446.08,112,refund,Los Angeles,1
65894,2024-09-08 15:02:35.854774,1651.22,357,purchase,San Jose,0
95706,2023-12-13 13:23:36.009185,2421.44,530,refund,Phoenix,0
34073,2023-11-13 22:11:35.634311,2861.49,6,purchase,Houston,0
49206,2024-04-27 04:49:35.744894,1707.83,222,refund,Philadelphia,0
34514,2024-10-17 18:12:35.637144,3658.05,9,purchase,Los Angeles,0
52774,2023-11-20 19:45:35.769819,3878.96,863,purchase,San Antonio,0
20824,2023-12-12 14:14:35.561864,2411.11,760,purchase,San Diego,0
42424,2024-04-25 14:59:35.702008,1188.12,731,refund,San Antonio,0
623,2024-02-27 07:12:35.465894,3721.35,4,purchase,San Jose,0
94738,2024-09-10 14:39:36.005065,4167.15,70,refund,Dallas,1
99978,2023-11-23 04:08:36.027530,2690.97,541,refund,New York,0
95156,2024-07-30 03:41:36.006889,3083.7,698,refund,San Diego,0
29622,2024-09-04 04:42:35.608026,1440.57,484,purchase,Houston,0
83184,2024-03-18 21:54:35.950762,1229.09,486,purchase,San Diego,0
6263,2024-05-22 00:33:35.499756,2646.4,544,purchase,Philadelphia,0
87386,2024-01-22 01:25:35.966385,1660.09,764,purchase,Phoenix,0
20420,2024-01-16 11:40:35.560405,886.57,608,refund,Los Angeles,0
6898,2024-09-07 03:35:35.502591,496.96,31,refund,Houston,0
98997,2023-11-10 13:53:36.023273,4700.18,355,refund,San Antonio,0
26344,2024-06-28 03:04:35.594828,379.14,19,purchase,San Diego,0
69164,2024-06-03 10:49:35.883137,4291.13,817,purchase,Chicago,1
96406,2024-06-29 01:23:36.012182,4295.61,905,purchase,Houston,0
59297,2024-10-10 21:37:35.825175,568.83,299,refund,San Diego,0
96266,2024-02-11 11:28:36.011568,2522.86,77,refund,Dallas,1
95669,2024-04-26 22:41:36.009033,1338.91,704,purchase,Houston,0
42823,2024-07-08 19:16:35.704403,3820.18,378,refund,San Jose,0
13147,2024-06-13 07:50:35.528794,2550.83,231,refund,San Antonio,0
71297,2024-02-14 13:07:35.894846,1640.45,679,purchase,New York,0
37878,2023-10-29 01:09:35.667137,1047.69,505,refund,Philadelphia,0
84472,2023-11-02 15:46:35.955603,2920.33,804,refund,Dallas,0
40271,2024-03-16 23:35:35.689742,4228.34,6,purchase,Dallas,0
94060,2024-10-09 00:12:36.002118,3983.88,584,purchase,New York,0
4934,2023-11-27 04:39:35.493899,1540.68,876,refund,New York,0
700,2024-08-26 21:18:35.466154,2399.7,209,refund,Chicago,0
11222,2024-09-20 11:38:35.520784,166.93,527,refund,San Antonio,0
48777,2024-05-09 19:54:35.742062,1507.34,646,purchase,San Diego,0
31787,2023-11-20 00:36:35.619631,1409.99,232,purchase,San Diego,0
66519,2024-02-09 02:54:35.857906,1489.41,233,refund,Houston,0
1595,2024-02-20 23:48:35.470698,4868.82,343,purchase,San Jose,0
51096,2024-04-01 14:08:35.756723,2516.81,491,refund,Phoenix,0
62594,2024-02-20 04:15:35.840532,3421.21,53,refund,Phoenix,0
97479,2024-06-02 04:28:36.016781,4838.65,584,purchase,Chicago,0
67061,2024-10-06 09:22:35.860173,1181.15,784,refund,San Diego,0
352,2024-10-02 21:29:35.464432,3588.5,282,refund,San Jose,0
31611,2024-04-06 11:48:35.618462,4377.4,396,purchase,Los Angeles,0
54735,2024-10-13 16:37:35.796941,4726.94,612,refund,New York,1
28779,2024-02-08 14:35:35.604617,2569.06,349,purchase,Phoenix,0
95264,2024-07-09 11:23:36.007321,3943.89,833,purchase,Los Angeles,0
44515,2024-04-18 02:42:35.715044,1819.4,451,purchase,San Jose,0
47349,2023-12-10 09:41:35.733023,17.24,402,purchase,San Antonio,0
93004,2024-05-07 12:02:35.997637,4031.59,803,purchase,Houston,0
19155,2024-02-08 01:54:35.555094,3527.69,911,purchase,New York,0
19212,2024-09-09 22:37:35.555285,4622.45,946,purchase,San Antonio,0
49936,2024-08-27 03:57:35.749708,1102.27,961,refund,Phoenix,0
51570,2023-12-05 06:22:35.760024,337.54,506,refund,Los Angeles,0
23808,2023-12-27 23:12:35.583115,4118.94,857,refund,Philadelphia,0
68310,2024-05-16 13:38:35.867962,4125.78,208,refund,Dallas,0
269,2024-09-09 19:01:35.464103,704.9,371,refund,Dallas,0
52264,2023-12-19 00:03:35.764628,385.89,62,refund,San Diego,0
98559,2024-06-04 10:34:36.021412,1911.81,926,purchase,Houston,0
22744,2024-06-08 19:55:35.571145,4506.65,136,refund,San Diego,0
10994,2024-02-10 02:46:35.519891,3988.18,108,purchase,San Antonio,0
54882,2024-01-14 15:09:35.797916,4335.56,323,purchase,San Jose,0
71201,2024-03-24 18:19:35.894320,3027.48,34,purchase,Phoenix,0
48282,2024-09-03 14:48:35.738846,3307.09,530,purchase,Los Angeles,0
69929,2024-03-07 01:32:35.887446,404.72,901,purchase,New York,0
42210,2024-02-02 23:29:35.700612,3668.98,855,purchase,Chicago,0
40025,2023-12-24 16:35:35.688328,3803.58,390,refund,San Jose,0
13950,2024-07-24 21:52:35.532008,4704.41,552,purchase,Phoenix,0
62450,2023-12-23 21:02:35.840044,2979.92,727,refund,San Jose,0
43578,2024-05-29 11:37:35.709261,3595.08,335,purchase,San Diego,0
26988,2024-07-20 09:19:35.597479,1125.42,835,refund,Houston,0
25554,2024-08-06 02:27:35.590646,1124.88,858,purchase,Los Angeles,0
14335,2024-03-07 18:41:35.533541,1437.0,880,refund,San Antonio,0
25512,2024-01-12 12:30:35.590505,1474.32,411,refund,Houston,0
17142,2024-03-21 01:00:35.546296,1655.09,926,purchase,Houston,0
14162,2024-06-05 16:25:35.532812,2150.45,529,purchase,Houston,0
11383,2024-10-04 20:18:35.521423,4278.88,6,purchase,Los Angeles,1
96606,2023-12-25 14:38:36.012988,1013.57,910,purchase,Dallas,0
70582,2024-09-24 18:28:35.890848,3720.84,468,purchase,San Diego,0
90706,2023-11-25 15:07:35.988071,4630.7,126,purchase,Philadelphia,0
52249,2024-05-04 01:36:35.764525,834.82,695,purchase,New York,0
40726,2024-04-19 05:59:35.692218,1813.02,336,refund,New York,0
82040,2023-12-18 07:04:35.946421,1102.44,982,refund,San Jose,1
86991,2024-09-09 21:20:35.964918,1775.3,242,purchase,Chicago,0
49619,2023-11-12 14:59:35.747675,3876.44,265,purchase,Chicago,0
98143,2024-09-11 00:14:36.019724,1669.55,25,refund,San Jose,1
3030,2024-08-08 22:51:35.485291,3184.45,476,purchase,San Antonio,0
83181,2024-01-28 22:29:35.950752,2839.41,256,refund,Dallas,0
59258,2024-08-01 21:50:35.825043,3531.15,4,purchase,Chicago,0
34566,2024-04-22 22:50:35.637489,4911.02,459,purchase,San Jose,1
80972,2024-10-02 03:33:35.942581,1262.25,444,refund,Chicago,1
56913,2024-01-09 14:20:35.811603,1902.87,553,purchase,Houston,0
57691,2024-06-16 00:49:35.816685,3462.29,118,refund,San Diego,0
52355,2023-11-08 08:34:35.765215,780.72,481,purchase,San Antonio,0
79511,2024-09-05 10:46:35.936387,4515.19,755,refund,San Jose,1
68895,2023-11-24 16:55:35.871751,3995.27,826,refund,San Diego,0
98166,2023-12-26 06:32:36.019806,816.72,417,purchase,San Antonio,0
8278,2024-01-14 11:26:35.508410,736.18,941,refund,Dallas,1
66681,2024-07-01 20:26:35.858650,1031.92,861,refund,Houston,0
55424,2024-04-16 12:58:35.801439,4635.29,543,refund,Chicago,0
33522,2023-11-29 21:17:35.630593,1890.31,408,purchase,San Antonio,0
76596,2024-06-09 23:48:35.921657,663.25,582,refund,Houston,0
2015,2024-05-30 13:43:35.472503,2406.54,37,purchase,New York,0
3827,2024-10-11 11:06:35.488934,543.82,701,refund,Los Angeles,0
26401,2024-03-15 15:33:35.595017,2969.56,878,refund,Dallas,0
67706,2024-08-09 21:55:35.864000,3865.46,617,purchase,Chicago,0
87126,2024-06-25 06:09:35.965384,3859.59,288,purchase,Houston,0
70311,2024-03-12 16:07:35.889437,3305.99,200,refund,Chicago,0
9202,2024-08-30 13:35:35.512221,3311.38,358,purchase,Houston,0
61673,2024-04-17 18:27:35.837357,1703.26,519,purchase,New York,0
85672,2024-08-11 18:26:35.960074,1955.26,491,refund,San Antonio,0
26634,2024-01-01 02:29:35.596002,4812.03,695,refund,San Jose,0
17282,2024-06-04 05:34:35.546957,3180.1,477,purchase,Philadelphia,0
37084,2024-05-23 11:45:35.661749,628.87,479,purchase,Chicago,0
31166,2024-07-22 11:00:35.615493,2148.21,420,purchase,New York,0
94732,2024-10-14 05:09:36.005037,2465.38,655,purchase,Houston,1
78861,2024-07-18 10:00:35.932874,3231.25,987,refund,San Jose,0
85240,2024-06-18 10:52:35.958565,1549.08,927,refund,New York,0
43545,2024-01-03 20:11:35.709046,3224.03,416,refund,New York,1
90860,2024-02-26 21:56:35.988590,49.42,505,purchase,Phoenix,1
31520,2023-11-12 08:53:35.617865,1958.36,778,purchase,Phoenix,0
4294,2024-09-02 15:46:35.491086,9.89,789,refund,Philadelphia,0
30781,2024-03-27 15:58:35.612312,987.51,98,refund,Phoenix,0
93878,2024-04-20 07:19:36.001356,2991.13,286,purchase,Los Angeles,0
9594,2024-08-27 11:23:35.513992,977.5,617,refund,San Antonio,0
95939,2023-10-28 02:45:36.010190,2918.71,918,purchase,Chicago,0
83772,2024-10-18 23:37:35.953035,2608.96,566,purchase,San Jose,0
81634,2024-05-18 06:31:35.945016,3747.62,190,purchase,Dallas,0
32896,2023-12-01 15:17:35.626487,3798.97,465,purchase,Phoenix,0
29517,2024-03-23 06:42:35.607658,997.71,620,refund,San Jose,0
24730,2024-03-28 19:58:35.587077,2701.44,595,refund,Phoenix,0
1596,2023-11-07 00:10:35.470702,4650.63,33,purchase,New York,0
54911,2024-04-03 05:39:35.798110,3163.98,30,purchase,Philadelphia,0
65097,2024-04-05 10:19:35.850830,1884.83,360,purchase,Chicago,0
66294,2024-06-12 23:01:35.856703,370.79,340,purchase,Philadelphia,0
21742,2024-01-06 23:55:35.565463,4174.25,609,purchase,New York,0
27640,2024-10-13 16:43:35.600075,1062.95,228,refund,Philadelphia,0
12211,2023-12-05 08:37:35.524989,473.55,722,refund,New York,0
49529,2023-11-28 22:44:35.747082,733.4,720,purchase,Phoenix,0
5273,2024-05-04 20:48:35.495319,2945.61,651,purchase,San Antonio,0
4117,2024-06-10 22:00:35.490219,1850.16,416,purchase,Los Angeles,0
99215,2023-11-28 19:00:36.024192,3719.09,892,purchase,San Antonio,0
19413,2024-04-10 03:01:35.556330,2687.94,706,purchase,Houston,0
57511,2023-12-31 16:09:35.815517,667.24,958,purchase,San Diego,0
97917,2024-03-22 12:48:36.018753,2147.34,886,refund,Houston,0
3170,2024-01-16 17:03:35.485960,574.72,152,refund,Philadelphia,0
35268,2024-08-30 07:20:35.648839,1077.14,234,refund,Houston,0
44246,2024-04-05 22:07:35.713454,3815.21,728,purchase,Philadelphia,0
16632,2024-08-14 00:40:35.544096,2432.32,965,refund,Houston,0
42554,2024-01-08 02:47:35.702801,2304.01,991,purchase,Philadelphia,0
61087,2024-05-27 04:38:35.833910,1866.63,245,purchase,Houston,1
47121,2024-08-11 20:03:35.731503,3481.72,908,refund,Dallas,0
55617,2024-05-07 17:41:35.803228,669.11,580,purchase,San Jose,0
6920,2024-04-26 20:17:35.502664,254.36,548,refund,New York,1
51783,2024-01-13 00:47:35.761437,4592.64,446,refund,Houston,0
73760,2024-02-05 00:49:35.908046,1960.51,497,refund,Dallas,0
22590,2024-05-18 13:14:35.570130,1376.24,36,refund,New York,0
99541,2024-07-15 12:27:36.025712,682.68,560,purchase,Phoenix,0
18094,2024-06-08 05:57:35.550163,3644.26,861,purchase,Philadelphia,0
9599,2024-04-30 19:33:35.514009,2517.56,581,refund,Houston,0
29243,2024-10-11 16:35:35.606504,2844.03,571,purchase,New York,0
70774,2024-05-18 07:41:35.891863,984.18,174,purchase,San Jose,0
8187,2024-09-15 06:25:35.508053,3182.13,724,refund,San Antonio,0
48218,2024-02-28 16:45:35.738480,2124.83,739,refund,San Diego,0
46342,2024-03-20 07:37:35.726542,3548.98,584,purchase,Los Angeles,0
89999,2024-06-08 21:19:35.985510,1673.92,780,refund,San Diego,0
40941,2024-03-29 01:06:35.693360,3215.5,253,refund,Dallas,0
73262,2024-05-08 02:16:35.905688,2536.61,586,refund,Dallas,0
88465,2023-12-30 21:49:35.971002,1715.32,86,refund,Houston,0
83916,2023-12-19 22:01:35.953619,3515.55,340,refund,Philadelphia,0
15208,2024-07-07 20:00:35.537409,2194.93,720,purchase,Chicago,0
61353,2024-01-03 04:45:35.835545,1856.19,872,purchase,Houston,0
49847,2023-12-28 20:32:35.749189,1973.05,613,purchase,Houston,0
28704,2024-09-25 03:26:35.604347,3310.8,316,purchase,San Diego,0
580,2024-10-18 13:46:35.465720,4114.41,415,refund,Los Angeles,0
23039,2024-05-19 04:23:35.572241,4322.22,456,purchase,San Antonio,1
91459,2024-01-09 17:00:35.990844,322.79,547,refund,San Jose,0
87502,2024-02-02 19:01:35.966808,681.16,703,purchase,Los Angeles,0
10231,2024-06-28 14:19:35.516688,923.51,305,purchase,San Diego,0
98610,2024-05-05 16:27:36.021694,2683.73,220,refund,New York,0
21808,2024-09-22 07:45:35.565722,3802.58,28,purchase,Philadelphia,0
5664,2024-10-09 07:16:35.496943,3826.26,342,purchase,Chicago,0
30009,2024-02-28 12:40:35.609477,3003.35,207,purchase,Philadelphia,0
53757,2024-04-29 13:31:35.790547,3360.32,174,purchase,Houston,0
29503,2024-09-26 03:56:35.607611,1621.74,922,refund,New York,0
832,2024-09-06 09:03:35.466705,2004.83,611,refund,Philadelphia,0
71290,2023-12-13 05:23:35.894810,674.7,148,purchase,Los Angeles,0
84192,2024-03-11 20:36:35.954612,1305.81,535,refund,San Jose,0
97625,2023-12-21 08:55:36.017422,3161.06,610,purchase,Dallas,0
33753,2024-07-15 21:31:35.632124,1349.55,93,purchase,Houston,0
97050,2024-04-10 23:49:36.014942,3939.57,323,refund,San Antonio,0
31746,2024-10-05 00:32:35.619360,4738.6,715,purchase,Philadelphia,0
25899,2024-07-29 12:17:35.592739,4525.85,660,refund,San Antonio,1
50960,2024-02-20 01:09:35.755825,4729.64,822,refund,Chicago,0
27639,2024-06-13 07:57:35.600068,2368.73,520,refund,San Antonio,0
28828,2023-12-24 19:57:35.604814,3835.44,690,purchase,Philadelphia,0
96375,2024-06-27 19:47:36.012042,2045.38,345,purchase,San Antonio,0
81071,2024-09-24 03:52:35.942936,1507.56,784,purchase,San Jose,0
7834,2024-01-18 09:44:35.506579,4516.93,676,purchase,New York,0
